JobId,Median of DurationInMin
1cee66f1-f741-44de-a76d-e276c5202d98,2
1cef6d9e-d7c2-45ca-9b84-4e71517adaae,1
1cf10025-3065-46e8-9503-9c0bd06fce61,51
1cf23976-ac5f-4e94-9cb7-dfd1b4e356c5,8
1cf308d8-b276-4d35-83df-15c49616580b,198
1cf8dd92-1a04-4bde-a74b-032fe11ead0d,1
1cfd60aa-62c6-4e51-96b2-91f97d951c6c,15
1cfe2f36-876e-4864-b879-770bb1024fde,1
1cfe62c5-0e4e-42f8-918d-f2deb91b5d9f,1
1cff0540-22fd-4c98-96be-5c3f6546ebcd,3
1d013f84-7f21-4e8c-9822-f0995e943414,1
1d01b357-ec17-41d0-a16c-9c34f91dafdf,12
1d02b82a-0660-420b-a4ac-b5592323566c,1
1d052c3b-8103-4a4b-add3-8f03260ae0a7,37
1d055d00-be3b-464a-9708-e76b66b2f9fd,1
1d05c85b-35d4-464a-b74b-b8094b083208,51
1d069e94-372b-4527-b56a-5c68b125ec7a,99
1d06d29b-841e-4fa8-a138-10db657aae46,5
1d06f254-2865-436d-a3c1-4b6d31560485,1
1d08b41e-286c-4a49-a516-c6b4b1c8d814,5
1d090f7b-6401-4c80-905e-fe2d2848065a,51
1d0dddff-b7ab-4949-8e98-b77d3bbafd41,17
1d11024b-41ca-4ec0-a271-efed9d699135,56
1d13397a-01e8-4962-88f3-9de6885dc562,3
1d140558-a47f-467e-86f6-64a7c3d25e2b,1
1d167a3a-6591-4ace-b52d-ee92659dccb2,1
1d178ec0-d5bc-47a3-bd93-096663a7458a,51
1d190ef0-3499-49bc-a70c-533b36d531cc,1
1d1b0c4c-f6b6-424d-adba-7a7f8be0b5fc,5
1d200532-3871-4d89-8d9b-1e7516ed4292,3
1d220e0b-da7c-4f44-93c8-0a1c2b369979,51
1d252cf5-9292-4892-a1d8-937915e61e4e,107
1d25cc64-3e38-46ac-8045-31a6b8d7b526,1
1d27057f-a762-46f4-9e80-acea7e2b6b0f,1
1d28d3b9-5bc2-4d42-bad5-24f59dccf445,1
1d295636-62ca-42ea-873a-0dcb3362a2ab,1
1d29897f-33a8-437a-a7eb-a778a0d83616,9
1d2af9c6-88f2-422d-ac89-43a0800942b2,6
1d2b4f6f-3bba-4b62-8ca5-3804147f1f20,58
1d2ce705-cc57-434c-8c87-d200b0bc0fe5,15
1d3495b0-22c4-4192-b6fb-bafffb7b1685,91
1d350e10-fd29-4e54-9db0-0025d3b1fc35,1
1d370716-869d-45ab-b35a-8cc0b8fd893c,1
1d394f0d-5796-4c58-a134-46969fa851e1,248
1d398268-f6b3-4b0e-bf2e-8e373bf0dcf2,1
1d3b4f58-9946-4e65-a65a-fba6b1a7be8d,1
1d3cf2b7-230b-4c1c-80c3-1d6d559cf210,1
1d401017-46c2-4781-91d0-88940438bef0,3
1d41257c-fd18-47f7-a022-92bba4abb7ef,92
1d4138e0-36de-42e8-970b-39aee3b2067a,1
1d41f596-d3f2-4553-995e-e91b20c4b8c6,1
1d4241fa-913a-432f-9ef6-eeb527fda4fb,51
1d442bde-8988-47ea-ad23-bc22f1cac89d,17
1d442d35-2c55-4717-b4e6-b3fafa8003f2,4
1d459d1a-5587-42af-81ce-379cd2928b27,94
1d45fd24-9b59-47ed-9c2f-d1392884ddd2,224
1d470e94-3360-4a61-bf41-9b9d061d969f,51
1d4859d9-c4a5-419a-b697-4406aa7397dc,1
1d499cfb-ffce-4212-ae45-705742422588,5
1d4a85e9-541c-4ade-9dc4-b2c453afb1b5,3
1d4e1176-cb54-474f-b1f1-ce18ab5cca1f,3
1d4f88b7-e118-4a73-8d72-a8ce58eeb62f,1
1d4fee76-e617-4be0-9244-14429ae7935b,1
1d5099aa-d4b5-4689-bf27-3df1ce3e7546,51
1d52c0e7-d9a5-4b7e-98ec-4d4c67f5a853,12
1d554d89-48e9-4971-94a8-ff00ef3b45b9,60
1d5ee25b-fcb1-420e-ad8c-72eaf66bd238,51
1d5f4516-2e24-4263-9e61-52365a2ad4fc,1
1d618b90-647f-45e3-b736-a6a14508808d,66
1d654964-40e5-4c55-adf8-19ae73b77030,64
1d6a23a3-5387-4aee-9da3-8d27817c4894,66
1d6a9d8c-a095-4b96-b2d9-95f5f2edc5cf,1
1d6bf89e-af27-4aa5-a8fe-346204fabcc0,1
1d6c0955-ef33-4785-8b2f-8b153bd6ab00,573
1d6e2e99-4ffe-4e37-a324-d8bb9ca11bba,6
1d6f9d2f-fcf7-49ac-9b02-0e6783678e39,1
1d6fc369-d4c9-4e8c-b156-7d220bd7eaa7,1
1d70d35e-86db-4086-9e65-3b196c4eb1cd,90
1d70d562-b975-4d36-afed-a57d9fc0a301,3
1d71b446-bc8c-41f3-89c5-192fec3090b2,1
1d772d33-506a-46c3-b0b2-a14258953fad,17
1d78b804-39ec-456d-8670-86e516fc0a6b,51
1d7a567d-0e2a-47f3-b10f-d637919b540c,5
1d7a8b13-8f05-4576-99ab-6eacba206bfb,3
1d7db2d6-1540-4ded-ad8e-55c9044df94b,1
1d7e6f91-6d49-4d8e-91ad-dfa556107f46,17
1d7ea625-63d0-4ae8-a840-5eb574ad455a,1
1d80797d-b8e1-4f2e-a635-e46216fa723b,51
1d82d76d-55c4-449b-a33f-63993cdc6537,2
1d86be9f-a383-4a91-adf6-e14b405cc86b,51
1d870f97-7905-4e4c-a318-6e45ecd2438e,67
1d87b989-efb9-4ecb-8eb4-c2d8f622e8d8,51
1d87cae0-1541-4f84-a25c-84299de7beac,64
1d8b79e5-0626-4a4d-b936-22b81f2c911a,16
1d8cca83-918b-4b98-aa11-a6eadbfe46ad,1
1d8e0861-0392-4afb-8d15-fc41fe360c21,1
1d8e4287-7ea8-40ad-97e6-3dc78f08e53e,51
1d8fd321-1b4e-4684-bd80-c9e24c29e355,1
1d935d86-9692-4ac5-9f0b-a5c788e948f8,1
1d93e85b-6395-4ac3-8ec8-ed3723aee362,3
1d93fb6f-945f-4727-9660-73677b1215e7,51
1d943099-57ab-4d6b-99ec-11fc3bab5974,51
1d970076-5b44-46d8-b383-7dd465b94841,4
1d972b28-3990-4ead-9e3a-702f974c8b61,51
1d981fa8-79c8-4756-9047-56e9651de033,113
1d98d31a-a143-4cad-80c5-44bcf4ef64d8,1
1d9dd4e0-1c5e-4d92-ad20-aba4de4fdda1,105
1d9e178f-d628-4286-a3c2-a75780cfc73d,51
1d9e79d4-03c4-473f-b4c8-867d8dc6ba23,7
1d9e8e43-fb8c-4feb-ba88-63519704dc30,67
1da180dd-bcd3-4b51-be26-dbb96148a231,1
1da2812f-6bc2-46e6-80c5-2e88084e5394,5
1da3daa0-dc2e-48cc-a7fd-d7aff0f89011,3
1da559ab-5e7e-499f-b309-7a5ba2130aef,51
1da55c2c-321a-4082-bb4d-6b0429f7a56e,51
1daad671-78a1-41ce-9d85-02c1da8e21da,1
1daaf649-54fb-46cd-ad70-4a4543d17b3c,93
1dacdb83-e08e-4b9c-a7b7-25b201db9649,1
1daeeb8d-6ab9-4a4c-905b-996086fe9229,3
1db0b528-773d-4df8-99a1-86d40029d285,68
1db5e5fd-2492-412d-814a-243c85810120,43
1db7b728-c488-4bd7-ba81-e16e1d78f11e,1
1dbbbe45-eda4-4bec-8de8-e452f45dfb07,16
1dbbd8e9-ea3b-4ac5-8b18-af0d69de691b,93
1dbc3e92-c458-4bbd-bf5f-3483bdb100b2,1
1dbd7e05-9ed2-4d63-af99-30df737dba79,51
1dbe1e1c-bd02-4b08-bdbe-e898e76227ca,1
1dbe5cf3-24e5-4600-9009-f8de94eed05c,3
1dc1a50f-acf8-4a5a-9caa-748d3f9da72d,178
1dc28010-b9fb-4980-9abe-10aa8bfb392b,1
1dc321a5-f235-489c-87b7-53bb5b5e410a,1
1dca7c7b-ee38-4ff3-96a6-407078424be6,3
1dce3f16-2372-418f-8d7f-991b6c9461cc,1
1dcf6db0-f434-4de9-9914-796307d139d2,55
1dcfee19-35b3-4709-b0de-b5f508dd92bb,17
1dd0b38a-7c40-4563-80ef-c7134052a6de,51
1dd0caf5-8c59-45ac-9fef-a08a4524ead2,1
1dd12394-fbf6-4f59-84a4-bf4cefad2532,5
1dd147fb-c11d-482c-a8c0-05b60b291ada,3
1dd53691-d4aa-4fe1-be6d-ff8560c98ff5,65
1dd59d93-bdc0-4e53-a4e2-e03d35765ac4,6
1dd6b0a0-a7d5-4ce2-b744-cfcc6e45493b,51
1dd6c93a-43f5-4af2-9fcf-4a537b5935c3,62
1dd8643b-aad8-43c3-8007-c9a550c1e991,1
1ddc7f04-1b4c-4429-85e5-bda2cab2cac1,1
1de00d51-8504-467b-ac1b-c4127cd1d485,1
1de535cd-ea59-4b72-8a83-2f86638a865d,3
1de892aa-cd9b-49eb-83f2-92d0a99d939c,51
1de90e7f-48ac-4761-b972-743ea3ee0360,17
1debbcb1-8e61-4ff0-b2d4-6c0727eed399,51
1debf421-0bc0-4f46-9065-e56927e6117d,1
1dee0c14-8050-4dab-a801-484d0b781141,51
1df06b68-b49c-477f-b7b7-def01a6d2bbe,3
1df48ec4-9d26-4c44-a402-f03fcc655465,1
1df768db-b482-4a7b-a3fb-8ab8e80479c1,1
1df7fc62-e07a-4114-be78-8141c1f9c2f2,12
1dfac40f-ab1c-4982-9d8a-762a1deafa07,51
1dfb4887-5d06-4e6e-9f29-856d0f462c84,1
1dfc170c-0d68-4c32-bcb1-52da4d3b1bc4,48
1dfcf822-aa81-4e69-bb68-0de73f78e84f,1
1dfe1c03-ba31-4ec2-b612-eb59b8dbe19c,17
1e005f61-b943-43c0-b418-35f4231aea0e,3
1e024e9e-d715-44db-9ee2-a3478f33271b,1
1e025303-68af-45d5-b7ba-6b01aa454c6a,51
1e03c7b8-ba96-4be2-b207-e21b147efade,1
1e047e38-7df0-49b1-8a49-56288597e908,61
1e077978-4a4b-4e7c-ba21-62becf54d18b,97
1e08cd90-9e96-400e-8e80-8b3816155aea,51
1e0feb03-caca-4e8d-8aca-fa31cdc68e94,3
1e111dfc-5c2a-434f-8112-c716de8e1e56,43
1e12188f-247f-4876-a1d3-d9a9569f496c,18
1e128faf-2008-4f9e-ace2-dad8c0996413,4
1e1390b9-cb0d-4b9f-87af-e948e6494967,62
1e14b0d4-43e1-4f03-abeb-c285af6f2de2,13
1e188c60-1951-4813-a66f-f7ce493ee2a4,1
1e188e14-a846-4d26-b867-9eb9ab71128c,11
1e1971db-39e4-4bfb-931c-b0e146d82b76,92
1e1b4f34-1ef4-4bc0-ac7f-92c09ec263cb,1
1e1bfaa8-bf96-428f-8ad5-12a04dd24389,3
1e1d7969-9130-4998-b018-02a5d57885cf,17
1e1d7989-272e-427d-8c3b-15e383a12a7e,43
1e222ba0-cf16-4034-a32c-bd7fca364c79,51
1e237500-fe70-418e-aee0-a0c73a74ffca,62
1e2678b7-dcb6-4940-8f2b-de71938a8a08,4
1e2a506b-d88b-4484-8146-86d56d6d698e,51
1e2b38b0-92ac-4d30-8aae-47b0d69943af,3
1e2b92d8-a456-45c1-b01c-b71f947cb413,18
1e2de58a-7e7c-4612-9876-ffa8ff3ec545,1
1e2e72a7-8762-4aff-bbdd-a7ba2a63be3c,2
1e2f47b8-5e38-468b-8f6b-84b9612f71d7,1
1e2fb4d3-d92d-4813-8187-0459d8feadf0,1
1e301268-8723-4a3b-ba9b-e1a776bb30ae,1
1e3027d4-b98b-4306-b80e-45384528505a,20
1e3057aa-15d8-41c0-a9a4-c8f15e10755c,51
1e323571-d98a-48f3-acf3-46ffcac7f1dc,1
1e3440b9-a3cd-434f-b552-27dd3759961c,51
1e34c6b5-570d-4d3e-80ad-2cf779f156cb,3
1e34fa1a-621c-47c4-8894-9782bf324884,1
1e35f218-b4b8-4b65-953c-fbb9a3cdb60a,1
1e367423-1c73-4e00-b6e2-7f9d11b61d79,1
1e368aab-ed56-4772-8e0e-c511fd7db54a,4
1e3fb4d6-bf8f-4d00-96c5-f3545c087e4b,3
1e42aa0c-edc8-400b-8b5c-4bdbd9467ceb,45
1e4a2512-dd6a-4001-9793-be17d15a760b,231
1e4aeec1-a50e-400f-a3db-51b6d941f2d8,603
1e4b9088-5da0-4889-9fc5-6e996d978a73,1
1e4ba5df-7422-4545-a361-69cccfd53736,16
1e4cbbf7-d2e6-4ed6-8bf2-0872918b5873,236
1e4debc2-8cc1-4510-a2cb-a20e24377a43,51
1e4f9f53-ff32-43d7-9d99-a0b3cd0b3eca,242
1e51d9d7-5157-4caa-866a-3227f3698acc,1
1e52d19a-4cd2-4dac-9050-3d05deb3729c,3
1e53902e-7306-4728-a05c-7eb2a7d8059d,32
1e53c428-644d-4122-9817-82cf44d910cd,4
1e5434f7-fb8e-4979-a7e2-166b02215f92,38
1e55149b-1c85-48ab-b9a6-ccbfff873502,11
1e57c589-067d-42d3-9691-502591421b74,17
1e5a87b0-8703-43b0-b63c-7dddcfcd441c,15
1e5b0312-90b5-4b2e-a48e-f79ff3461577,51
1e5b2915-900f-475d-ac76-2426de179d70,1
1e5e7af6-1bb4-40a7-93ba-2f3d420486e0,51
1e5f02cc-b717-4099-95ce-684fba682bd4,5
1e635315-654f-4f73-9b50-313354d06120,17
1e64b73f-0b94-4bbc-88d7-ce34b9f73dec,5
1e6a942a-f9b4-41c5-8ba9-677952fe2308,1
1e6bcee0-9e1d-4c69-abd7-99719f24d4de,1
1e6bd109-c5f6-4c08-8e9e-4e08b5a536bf,2
1e6da8c1-7b29-48b5-b05c-a0ec93b4331b,6
1e6e8988-46eb-4eed-89f6-d601356d6366,51
1e6f7c67-50f5-44a8-a4e0-87854afacd41,1
1e70e2cc-c9f3-4a8c-a463-4543179c727c,51
1e711046-19bb-4941-b473-c75e29395eb3,31
1e715706-2366-4220-ab37-188fed00295a,42
1e7800c6-a56f-43ea-bf45-34ae8bcaf483,1
1e7a4a7e-44e8-4fc9-a8f4-d37d11ff212a,1
1e7b1dbd-01ba-4b22-a1da-3f99e88512cc,67
1e7b3a90-54e7-4ec8-b5d9-52c5d74a47ea,270
1e7d474f-5323-432e-bf8a-fabc595d4849,1
1e7f23b3-1dcd-48fc-b0a3-8c7ab1abde75,1
1e810f42-c5b8-47ac-9f80-826c02591dfa,4
1e8437f6-183d-4feb-8e1e-8b7551a47501,3
1e868bee-e56b-4958-97b1-8fcfc4996241,8
1e86ecc7-9e2e-48ee-81b8-7e8a7727cb9b,166
1e8898ed-84b8-42d2-90a6-c800a6e5c28e,1
1e897e8e-11aa-4f92-afd3-d3e7cba56b87,18
1e8a55d2-03a3-4254-9e0f-63cc6446c6a6,1
1e8bdd61-ae6c-4fa4-aec8-8a35358ca3a9,51
1e8d268a-7cd8-40ac-ac15-d7c75e6b312d,68
1e8dc1bd-18e3-400e-aa77-e358257a8a10,46
1e8eaad4-5765-4120-b0ea-651da95d49a1,3
1e8fa2a8-2ed6-4560-918f-4484a7feb944,1
1e8fd504-3915-458d-aa3e-f1b4ce3f82bf,63
1e9151c8-cc11-46cf-bca4-cda36c3bcb7b,1
1e92c930-2049-4203-b52a-112d8b898c19,2
1e94a589-7d8e-493f-816d-b78806ff5807,36
1e960ee7-9652-4835-901f-52e096294e3b,1
1e96ea3b-2e11-4628-b356-56146a4c2056,21
1e9780dd-a31a-4ade-8fd5-1e18b8cb8b09,1
1e9f4e93-f1e8-4d4d-9a25-e2e3065213be,10
1e9f510f-3bf5-40e3-9bb4-0130a14a07ef,6
1ea022f0-222a-4ca3-b611-554e53c4923f,3
1ea07866-fb26-4384-905c-694f4b92e6be,1
1ea1e3f2-03c4-420b-9c45-77112e838087,12
1ea32735-6283-4979-b5a0-be459ce37a9a,1
1ea59b45-cb04-42a9-b5d4-e3962cf4b495,51
1ea5fd82-a115-4b10-b513-eb33adf5e248,1
1ea7f706-cfdf-41c6-a7f4-5bfcab00ddfc,3
1ea80e3a-9603-4200-99ea-9330b0fe7fe8,51
1ea8181e-d6b9-4689-8e8a-5308563927fb,45
1ea87c2a-be90-4496-95a4-6b3e0bfb3f1c,4
1eac8e83-c099-4932-b27e-7f69e4ef123e,8
1eaf08aa-e1e2-4517-b412-22471c0c98ed,51
1eb2c04c-14c4-40b2-8c3d-0de5b5a05c61,44
1eb4e327-5023-4b87-b726-1fa879a19143,187
1eb57f72-f7e4-46b4-ae7c-6e1978ed6913,1
1eb7be1e-8938-46e6-b74f-0255260036e5,98
1eb7cc9c-7f76-4794-b4f1-bfc79b4de442,17
1eb9a08b-913e-4fbf-85e1-4e4c50c357de,1
1ebb6f99-db22-4b28-b61f-eaa98f58bb3a,1
1ebe6432-a57e-4c7e-8400-ae9689add43f,3
1ec15fb6-4e64-4dbe-9fa3-4cb7a8729dbf,323
1ec22ba5-fd56-42cb-9b10-9745f5394f6c,3
1ec2ce03-a046-4a4c-a336-9cb56bf9e7a5,95
1ec412a7-c890-4ceb-a21a-00d68ec4012e,1
1ec46075-b11b-4442-95b7-12306996394a,1
1ec4b89b-f4d4-4449-9c8a-d60f4953fa9b,227
1ec5dba2-7f57-42bb-b4c2-63a522671f92,51
1ec5f79e-3b86-4631-9ed6-64a9cb97f938,1
1ec81e25-6143-446e-93bf-a69a8eb92a49,1
1ec8f640-cbed-4e18-a27c-3aba9422bb58,3
1eca5d06-e665-4a92-91d7-35dbbbc48bb0,41
1ecadb8e-b0a6-46e5-881a-0f87748f1ce7,1
1ecc0216-9c69-4c36-90ea-99c86663c5bd,3
1ecc9f75-4a47-466a-94bd-fafc8752aa6d,55
1ece6e0e-a31c-4bcf-a5dc-b9217db128d0,217
1ecef81e-951a-470a-8a65-a5f17923482c,1
1ed1aac9-af44-4997-a46e-cf60d4617789,3
1ed46524-f082-4c96-a6be-92af4f2d5265,3
1ed50b95-6588-493c-909a-1dfeeb45c9d0,1
1ed56508-2a5b-45ab-80b7-91c0666d862b,1
1ed61c4a-5475-4394-b621-88c743354239,48
1ed624b7-ce4c-44df-8885-3067e87d3d7f,41
1ed84cc7-59ce-49ca-99a0-d28a57d2dd30,6
1ed8c757-152c-4186-a647-87308f1aa7ba,3
1ed8fbe0-502a-4743-b176-a2ee06677c57,1
1ed978c9-0d73-4c7d-9a83-b2abf920ee7f,4
1edacba6-41d9-4489-9145-390eab21ba72,1
1edbbe99-7f43-4f81-ab9b-f13a4e613fa3,2
1edc6df6-9a9c-4ce0-b4cb-820bc31cdc19,107
1ede86f0-ee17-42eb-8088-9dc6b2446f98,46
1ee4d74f-f731-4459-868d-598ec4757ddb,1
1ee56669-de2b-47e1-b216-4c008004cc38,1
1ee6a4f1-3b41-400d-b787-329e7ffd4023,51
1ee86852-09cd-4bd0-b19c-288926188ebf,1
1ee90b1e-d9d6-4450-9a0b-f6caef3af97e,1
1ee9601c-4fac-4599-a863-24be1d963612,51
1eed8a81-e867-48b7-b121-0ac4d9b5ea4a,585
1eee9660-a758-4881-a296-0b8dd781e3dd,1
1eef995a-b91f-4849-995d-dec7a1340ca7,1
1ef11802-2191-4545-a899-6f0610917c5a,1
1ef24305-5d62-4e26-99d7-99e06177898f,1
1ef255d7-8caa-4dc4-a8a4-b69a97e0c1b2,18
1ef301e1-1183-4010-9524-2cee3912c8c4,51
1ef336f5-73c9-4105-b4ba-a4de6fc3f420,1
1ef358cc-8346-4bdb-ad0f-52857ac9bd5e,1
1ef46277-98c7-4c03-85fd-9059c4582344,1
1ef59f14-6890-412f-93ab-1a9885327249,1
1ef77bc2-b5b9-48cf-9d46-0a0c99ddec97,51
1ef92bb0-4767-4963-a274-124596371e8b,51
1effa0bb-3c9e-4bba-a6c1-68cf1c572cb9,17
1f00f74f-2dab-4e34-aa70-aba613d7eeb5,3
1f04ee6e-ac77-4e09-bb18-56e6331a3d7a,51
1f051ad7-358b-4dda-9f49-dc8086de49bb,46
1f0563e5-a235-42af-b6fe-eb96a07f07a9,1
1f0620e3-ebb2-414d-9539-f85af30f8e27,1
1f09d0a6-d49d-413d-b59d-843665e76f49,1
1f0a70c0-7ec3-463e-a6ba-63c51b023f4b,1
1f0dbb02-4b3a-4ca5-bc2e-2d38731a3f1e,1
1f1006c5-7615-430c-b2da-da763f22dc0f,51
1f138a76-320c-4b67-b6dc-9df010039678,1
1f16f513-95ed-4253-9e43-fcd29c67a097,51
1f193c90-657e-4894-8698-fa67dccd7b33,1
1f1af01d-79e8-4eb3-b791-13e09ed57d60,1
1f1b41b4-88b8-4005-a7dd-376754bdddc9,51
1f1f8822-e916-4a3e-8b84-ff9a7606a3e5,1
1f1fb23a-9d92-4232-b873-576eb7647069,5
1f2462d8-b4c2-49ac-b449-6ecd7323aee1,1
1f25c255-ea7d-47a8-81fb-a467a5e0ac34,8
1f2b0b85-dd4b-495a-a851-e3edbeb9deb6,1
1f2b59e6-3524-4381-bcd8-a3e027679a06,1
1f2d3bca-7575-4b27-bd52-10eb437ab2d3,1
1f2d62e6-1156-4d69-ae6c-1854ec32fd54,3
1f2e9730-8121-4011-b23a-7e505c230ae5,1
1f2ee2c9-aba8-4ee9-9cf0-36adfd0f81d7,51
1f2f9802-ed93-400f-a8af-c6f25f82008b,1
1f30162b-61f6-4aba-a8d4-5156e2a9fb42,1
1f30fe7b-9d08-4086-961d-c2df970ac1bb,4
1f3111fa-dc30-42d2-93d1-e94885f74173,22
1f32b361-911f-49be-83c8-c6008abc13dd,16
1f32d34b-e878-4979-bed8-fe48eae2b2af,15
1f335b04-20f9-4047-8338-ebbadcf51ee4,1
1f33817b-9705-4c84-aa2e-29e1435f73a9,18
1f357085-2b84-41be-a91c-71e4cce4979c,61
1f365da7-0fc8-40e0-9cbf-fa8cf8bc78a1,51
1f394273-255a-4026-9f58-0c5d41717e83,1
1f3bfb88-2b67-4c98-974b-0865eecfe3ee,51
1f3e69d2-9187-41da-b3d9-e3989dfeb7dc,1
1f3e98f9-e179-427d-8507-f5ce7abc7d17,1
1f3f887b-f096-4cf6-9fae-75e43fb10135,51
1f415863-a9c2-42a2-a56c-0f5b2193a90d,1
1f422455-435e-4de1-ac41-4242d22cc524,1
1f443a16-d10f-4087-8bb3-f4ca7cfd69de,6
1f445ca2-3a09-4816-b326-51eeb522c3f0,1
1f44cc89-b511-48a6-baa9-6ac9d170f827,8
1f464928-0c11-4c9c-8d0d-c5d7a3c92704,101
1f490475-b7bb-47c4-889f-6ad78fd6ea7e,51
1f4c9a94-f706-4591-965b-4ceebf40a006,4
1f52902f-7a9c-4273-a554-388c3bbfa723,51
1f57517b-eb5a-4315-ae3d-2666763a3e16,6
1f5813fe-0dcb-4ca3-9f10-ee331068990b,3
1f5870ff-a133-4530-a688-95d524bc1176,16
1f588849-3ee1-4ffe-95c8-b7086ff511aa,5
1f5ab4a7-3659-4e13-9a9e-a40d7d1e446c,1
1f5bcf9c-9e43-416d-ac5b-238dcef3c143,1
1f5f98cb-72a5-4e20-ae37-babd1c74da7b,1
1f5fd419-b701-41cb-8f20-50723436bf57,68
1f5ffb33-2dcf-4537-84bc-3bc7229204d9,1
1f64e190-7708-4d5d-bde8-91ce5c46d6d2,19
1f6690ee-b361-4df2-aa70-3bf0391267a9,1
1f680bd0-fa72-45b5-a1e2-0b520e6f98ce,47
1f6a6119-49e1-4394-a350-3d06f6bda686,61
1f6c5973-8e17-43c3-a4c4-80492455e24c,4
1f6c5fa6-2acc-49d1-8d3a-1d234a553da3,10
1f6c72db-2b60-4eea-b76b-60fef5a5a163,6
1f6e28fb-3916-4cef-8dd0-15d02747b5cb,1
1f6f00d0-4462-498e-9245-51f17316b18b,1
1f72bd1d-254d-40e0-9468-4292a9b0d7cf,1
1f752922-65de-4641-a4d1-345dcb1977d6,1
1f76d1e7-283d-410f-8b82-f66633e072e8,17
1f771e62-7aa7-407d-b4b0-209652997477,1
1f77e7ef-3cea-4dc4-83ba-bad3c93e8818,1
1f780b6c-3f06-4f29-ac95-f8e69df11890,1
1f81bb3e-d713-48fd-96b5-36f35395dad7,18
1f843a7b-f514-4581-9b8a-447693aef839,1
1f8bd9d0-cf85-4d54-bf81-b9c78dc6bd53,51
1f8c1528-363d-4f3c-b5af-d561621bce4a,3
1f8c364a-228f-42b5-b559-a3d63b3c271a,1
1f8e02bd-a507-40bd-a013-e40fc90730a4,51
1f8e40f1-c2f1-4d7f-af7b-029b8c90a9ab,70
1f93f0e6-4cbe-48c2-8e63-909ff0d884ee,60
1f968148-20dd-4cb3-9294-ced0da2dd0df,48
1f98f2fd-6175-4ca7-8b3c-1fd68cdd1571,51
1f9abb75-b79d-4714-9ca0-ae0666096b6f,1
1f9b1d34-f4bd-4783-9ec0-a1c994fd653a,1
1f9c2ccd-0d18-4afd-84fd-2c3bb47f3c8d,1
1f9d27be-5dbf-4bf4-9007-98ae90e9116b,1
1f9edd2f-854f-4e02-8cf2-2c6c41184515,44
1f9fc579-31d1-4417-afd3-7f855b37d49e,44
1fa07e37-be13-4571-91c5-7f8a8f2502c9,51
1fa28b7f-e8b5-4778-9d5b-4d3dd1d05b25,51
1fa35f93-3c90-4522-90c2-b336bc863955,1
1fa3c0ee-0c75-4f34-b909-3c0d88ae04dd,42
1fa432d1-c053-404b-be16-0bdbb4215403,1
1fa576b0-8348-45e8-8881-b06eb4336456,1
1fa69063-5829-42ca-a0ce-730d174fcb23,1
1fa77dce-f69c-4821-9e18-021d1265b01f,1
1fa7a02f-e268-438e-9417-06df57758eb2,16
1fab468a-8c87-491c-baf4-dcc482bd7b59,1
1fad9029-cb8d-4104-a27d-adbf4c0082d2,1
1faf2064-1800-478e-9968-5f772bb388dd,51
1fb0ae04-ab97-4f98-9f1a-4c81e4eb459a,42
1fb0ae51-f7e8-41c1-90a5-72c6cc57b01b,40
1fb25e79-8e45-47f4-885f-042fd6cc4d65,85
1fb2ec85-8676-40e6-aaa9-f6d2dad16313,67
1fb6b11b-b40c-4f55-9930-22962f6139be,51
1fbc8a15-5e34-46b7-bbaf-8289f12cb710,1
1fbe840e-47ef-451b-89b6-2bb164fb1d54,1
1fc0f8c4-2ae5-4576-9e96-31371842b6c3,3
1fc1db79-1832-4bbf-aed0-af0fde7e5e90,51
1fc446f2-eb70-4480-95b8-c0666221b836,51
1fc594f3-46c9-4ffd-8705-511c3f139151,1
1fc645a8-10ab-48d2-b5b3-b2ab8592287e,3
1fc7df98-3c10-47aa-b27d-dd3a579718b5,68
1fc81b6f-e9da-47bc-804c-23cf4cb0eafd,41
1fc9825d-fbf9-4f8c-a217-395a5fd205d9,6
1fca78ff-bff1-406e-ace9-4c43a7a80c47,3
1fcad6af-373e-4d88-86e3-ec0ac507fa7b,1
1fcbfff3-014e-4446-b963-d6aa6ee2ecde,51
1fcca393-efb3-4b1b-a400-1918cacdfefd,16
1fce1940-6b5e-454f-b2aa-e23e3cb76b71,3
1fd64aa1-f431-4c33-82f7-d2589f502aac,1
1fd9c8cf-f90d-4d79-8290-05d5468b06a6,67
1fda239b-38fb-479e-b03d-28f0f06b3b08,1
1fdac29d-998b-433f-b2aa-29bc39e5323f,5
1fe28fd2-bc2b-4733-b9f7-16cc1df6af91,4
1fe39af2-0aae-424e-981e-6d46e1bd1af2,1
1fe826e6-5db7-49d5-bcf9-dca886f90ee6,51
1fe90310-41d5-4489-9081-7262c8539a42,45
1fea1c4d-7bb0-4689-a288-93b125e2d680,1
1fea523d-bd24-497d-8bfa-1eb805157e23,51
1fed7798-6ed1-4099-be96-66fe2dbdba86,244
1fee738b-e49d-45b4-b937-79780e4b199c,6
1feef34e-753c-433c-ab44-5fcffd76d52e,18
1fef0526-1a2a-4a1b-959c-0d8b76014bee,3
1ff006ba-a8f9-4475-9b69-ccc141e9e4b4,5
1ff3b818-9423-43fe-ab71-60cfe7e13868,51
1ffc7fde-6b6c-45b6-9f0c-2aadac7de08b,105
1ffeb3c4-2ef8-486e-8e02-046d48bdd0f2,1
1fff04f5-470b-4f2e-8869-cc07da37610b,1
2000c057-5773-4a25-b000-cc34cd6ca159,51
